,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2356,1,2020-09-12,17:30,Premier League,Matchweek 1,Sat,Home,W,4,3,Leeds United,2.7,0.3,49.0,,Jordan Henderson,4-3-3,4-1-4-1,Michael Oliver,Match Report,,20.0,4.0,18.4,0.0,2,2,2021,Liverpool
2357,2,2020-09-20,16:30,Premier League,Matchweek 2,Sun,Away,W,2,0,Chelsea,2.1,0.9,61.0,,Jordan Henderson,4-3-3,4-3-3,Paul Tierney,Match Report,,18.0,5.0,18.2,1.0,0,0,2021,Liverpool
2358,4,2020-09-28,20:00,Premier League,Matchweek 3,Mon,Home,W,3,1,Arsenal,2.7,1.3,66.0,,Virgil van Dijk,4-3-3,3-4-3,Craig Pawson,Match Report,,21.0,8.0,17.9,0.0,0,0,2021,Liverpool
2361,9,2020-10-24,20:00,Premier League,Matchweek 6,Sat,Home,W,2,1,Sheffield Utd,2.3,1.6,62.0,,Jordan Henderson,4-2-3-1,3-5-2,Mike Dean,Match Report,,17.0,5.0,18.8,1.0,0,0,2021,Liverpool
2362,11,2020-10-31,17:30,Premier League,Matchweek 7,Sat,Home,W,2,1,West Ham,1.7,0.3,72.0,,Jordan Henderson,4-3-3,5-4-1,Kevin Friend,Match Report,,8.0,4.0,20.0,1.0,1,1,2021,Liverpool
2364,14,2020-11-22,19:15,Premier League,Matchweek 9,Sun,Home,W,3,0,Leicester City,3.1,1.6,56.0,,James Milner,4-3-3,3-4-3,Chris Kavanagh,Match Report,,24.0,11.0,12.7,0.0,0,0,2021,Liverpool
2366,18,2020-12-06,19:15,Premier League,Matchweek 11,Sun,Home,W,4,0,Wolves,1.2,0.4,60.0,2000.0,Jordan Henderson,4-3-3,4-3-3,Craig Pawson,Match Report,,11.0,6.0,17.2,1.0,0,0,2021,Liverpool
2368,21,2020-12-16,20:00,Premier League,Matchweek 13,Wed,Home,W,2,1,Tottenham,1.0,1.1,75.0,2000.0,Jordan Henderson,4-3-3,4-4-2,Anthony Taylor,Match Report,,17.0,11.0,16.4,0.0,0,0,2021,Liverpool
2369,22,2020-12-19,12:30,Premier League,Matchweek 14,Sat,Away,W,7,0,Crystal Palace,2.5,0.3,64.0,,Jordan Henderson,4-3-3,4-4-2,Jonathan Moss,Match Report,,14.0,7.0,14.1,1.0,0,0,2021,Liverpool
2375,30,2021-01-28,20:00,Premier League,Matchweek 20,Thu,Away,W,3,1,Tottenham,2.5,0.1,50.0,,Jordan Henderson,4-3-3,3-4-3,Martin Atkinson,Match Report,,14.0,7.0,15.5,0.0,0,0,2021,Liverpool
2376,31,2021-01-31,16:30,Premier League,Matchweek 21,Sun,Away,W,3,1,West Ham,2.0,0.8,67.0,,Jordan Henderson,4-3-1-2,4-2-3-1,Jonathan Moss,Match Report,,14.0,5.0,15.7,0.0,0,0,2021,Liverpool
2381,37,2021-02-28,19:15,Premier League,Matchweek 26,Sun,Away,W,2,0,Sheffield Utd,2.7,0.7,60.0,,Georginio Wijnaldum,4-3-3,3-5-2,Jonathan Moss,Match Report,,16.0,8.0,13.9,0.0,0,0,2021,Liverpool
2384,41,2021-03-15,20:00,Premier League,Matchweek 28,Mon,Away,W,1,0,Wolves,0.9,1.1,47.0,,Georginio Wijnaldum,4-3-3,3-4-1-2,Craig Pawson,Match Report,,12.0,4.0,16.2,0.0,0,0,2021,Liverpool
2385,42,2021-04-03,20:00,Premier League,Matchweek 30,Sat,Away,W,3,0,Arsenal,2.4,0.1,64.0,,James Milner,4-3-3,4-2-3-1,Stuart Attwell,Match Report,,16.0,7.0,18.2,0.0,0,0,2021,Liverpool
2386,44,2021-04-10,15:00,Premier League,Matchweek 31,Sat,Home,W,2,1,Aston Villa,2.3,0.5,65.0,,James Milner,4-3-3,4-3-3,Paul Tierney,Match Report,,23.0,10.0,16.7,1.0,0,0,2021,Liverpool
2389,48,2021-05-08,20:15,Premier League,Matchweek 35,Sat,Home,W,2,0,Southampton,1.7,1.1,54.0,,Georginio Wijnaldum,4-3-3,4-4-2,Kevin Friend,Match Report,,14.0,6.0,13.6,0.0,0,0,2021,Liverpool
2390,49,2021-05-13,20:15,Premier League,Matchweek 34,Thu,Away,W,4,2,Manchester Utd,2.7,1.9,47.0,,Georginio Wijnaldum,4-3-3,4-2-3-1,Anthony Taylor,Match Report,,17.0,8.0,14.9,0.0,0,0,2021,Liverpool
2391,50,2021-05-16,16:30,Premier League,Matchweek 36,Sun,Away,W,2,1,West Brom,1.9,1.0,76.0,,Roberto Firmino,4-3-3,4-4-1-1,Mike Dean,Match Report,,26.0,6.0,18.3,1.0,0,0,2021,Liverpool
2392,51,2021-05-19,20:15,Premier League,Matchweek 37,Wed,Away,W,3,0,Burnley,2.6,0.8,59.0,3387.0,Georginio Wijnaldum,4-3-3,4-4-1-1,Chris Kavanagh,Match Report,,20.0,3.0,16.2,1.0,0,0,2021,Liverpool
2393,52,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Home,W,2,0,Crystal Palace,1.6,0.6,69.0,9901.0,Georginio Wijnaldum,4-3-3,4-3-3,Craig Pawson,Match Report,,19.0,5.0,14.7,1.0,0,0,2021,Liverpool
