,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2470,0,2020-09-12,20:00,Premier League,Matchweek 1,Sat,Home,L,0,2,Newcastle Utd,1.0,1.6,58.0,,Mark Noble,4-2-3-1,4-4-2,Stuart Attwell,Match Report,,15.0,3.0,16.5,0.0,0,0,2021,West Ham United
2471,2,2020-09-19,20:00,Premier League,Matchweek 2,Sat,Away,L,1,2,Arsenal,2.0,1.1,38.0,,Declan Rice,5-4-1,3-4-3,Michael Oliver,Match Report,,14.0,2.0,18.1,1.0,0,0,2021,West Ham United
2476,9,2020-10-31,17:30,Premier League,Matchweek 7,Sat,Away,L,1,2,Liverpool,0.3,1.7,28.0,,Declan Rice,5-4-1,4-3-3,Kevin Friend,Match Report,,4.0,3.0,14.2,0.0,0,0,2021,West Ham United
2480,13,2020-12-05,17:30,Premier League,Matchweek 11,Sat,Home,L,1,3,Manchester Utd,2.0,1.7,40.0,2000.0,Declan Rice,3-4-3,4-2-3-1,Andre Marriner,Match Report,,19.0,6.0,15.7,1.0,0,0,2021,West Ham United
2483,16,2020-12-21,20:00,Premier League,Matchweek 14,Mon,Away,L,0,3,Chelsea,0.4,2.0,47.0,,Mark Noble,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,,6.0,0.0,12.8,0.0,0,0,2021,West Ham United
2490,25,2021-01-31,16:30,Premier League,Matchweek 21,Sun,Home,L,1,3,Liverpool,0.8,2.0,33.0,,Declan Rice,4-2-3-1,4-3-1-2,Jonathan Moss,Match Report,,8.0,2.0,14.7,0.0,0,0,2021,West Ham United
2495,31,2021-02-27,12:30,Premier League,Matchweek 26,Sat,Away,L,1,2,Manchester City,1.5,0.5,37.0,,Declan Rice,3-4-3,4-3-3,Michael Oliver,Match Report,,9.0,3.0,13.0,0.0,0,0,2021,West Ham United
2497,33,2021-03-14,19:15,Premier League,Matchweek 28,Sun,Away,L,0,1,Manchester Utd,0.6,1.5,39.0,,Mark Noble,3-1-4-2,4-2-3-1,Martin Atkinson,Match Report,,7.0,0.0,14.0,0.0,0,0,2021,West Ham United
2501,37,2021-04-17,12:30,Premier League,Matchweek 32,Sat,Away,L,2,3,Newcastle Utd,1.9,2.2,66.0,,Mark Noble,3-4-1-2,5-3-2,Kevin Friend,Match Report,,15.0,5.0,19.3,0.0,1,1,2021,West Ham United
2502,38,2021-04-24,17:30,Premier League,Matchweek 33,Sat,Home,L,0,1,Chelsea,0.4,2.5,45.0,,Mark Noble,3-4-1-2,3-4-3,Chris Kavanagh,Match Report,,9.0,2.0,23.2,1.0,0,0,2021,West Ham United
2504,40,2021-05-09,16:30,Premier League,Matchweek 35,Sun,Home,L,0,1,Everton,1.3,1.5,68.0,,Aaron Cresswell,4-2-3-1,4-4-2,Stuart Attwell,Match Report,,11.0,0.0,15.8,0.0,0,0,2021,West Ham United
