,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
2509,2,2020-09-20,12:00,Premier League,Matchweek 2,Sun,Away,W,5,2,Southampton,2.1,2.0,49.0,,Hugo Lloris,4-3-3,4-4-2,David Coote,Match Report,,9.0,6.0,17.4,0.0,0,0,2021,Tottenham Hotspur
2511,7,2020-10-04,16:30,Premier League,Matchweek 4,Sun,Away,W,6,1,Manchester Utd,3.4,0.9,61.0,,Hugo Lloris,4-3-3,4-2-3-1,Anthony Taylor,Match Report,,21.0,7.0,16.4,1.0,1,1,2021,Tottenham Hotspur
2513,10,2020-10-26,20:00,Premier League,Matchweek 6,Mon,Away,W,1,0,Burnley,0.6,1.0,61.0,,Hugo Lloris,4-2-3-1,4-4-2,Michael Oliver,Match Report,,9.0,3.0,14.5,0.0,0,0,2021,Tottenham Hotspur
2514,12,2020-11-01,19:15,Premier League,Matchweek 7,Sun,Home,W,2,1,Brighton,1.7,0.3,44.0,,Hugo Lloris,4-2-3-1,3-5-1-1,Graham Scott,Match Report,,8.0,2.0,18.7,1.0,1,1,2021,Tottenham Hotspur
2515,14,2020-11-08,12:00,Premier League,Matchweek 8,Sun,Away,W,1,0,West Brom,1.9,0.8,58.0,,Harry Kane,4-2-3-1,5-3-2,Andy Madley,Match Report,,19.0,5.0,17.5,1.0,0,0,2021,Tottenham Hotspur
2516,15,2020-11-21,17:30,Premier League,Matchweek 9,Sat,Home,W,2,0,Manchester City,0.7,1.4,34.0,,Hugo Lloris,4-2-3-1,4-3-3,Mike Dean,Match Report,,4.0,2.0,21.3,1.0,0,0,2021,Tottenham Hotspur
2518,19,2020-12-06,16:30,Premier League,Matchweek 11,Sun,Home,W,2,0,Arsenal,0.3,0.6,31.0,2000.0,Hugo Lloris,4-2-3-1,4-2-3-1,Martin Atkinson,Match Report,,5.0,3.0,23.3,1.0,0,0,2021,Tottenham Hotspur
2523,26,2021-01-02,12:30,Premier League,Matchweek 17,Sat,Home,W,3,0,Leeds United,2.6,1.1,37.0,,Hugo Lloris,4-2-3-1,4-1-4-1,David Coote,Match Report,,19.0,6.0,19.0,0.0,1,1,2021,Tottenham Hotspur
2525,30,2021-01-17,14:00,Premier League,Matchweek 19,Sun,Away,W,3,1,Sheffield Utd,1.0,0.9,57.0,,Hugo Lloris,3-4-3,3-5-2,Andre Marriner,Match Report,,14.0,5.0,22.1,0.0,0,0,2021,Tottenham Hotspur
2529,35,2021-02-07,12:00,Premier League,Matchweek 23,Sun,Home,W,2,0,West Brom,1.5,0.6,65.0,,Hugo Lloris,4-2-3-1,4-1-4-1,Stuart Attwell,Match Report,,13.0,6.0,16.7,0.0,0,0,2021,Tottenham Hotspur
2532,41,2021-02-28,14:00,Premier League,Matchweek 26,Sun,Home,W,4,0,Burnley,2.1,0.7,58.0,,Hugo Lloris,4-2-3-1,4-4-2,Kevin Friend,Match Report,,16.0,7.0,18.9,0.0,0,0,2021,Tottenham Hotspur
2533,42,2021-03-04,18:00,Premier League,Matchweek 33,Thu,Away,W,1,0,Fulham,1.6,0.7,40.0,,Hugo Lloris,4-2-3-1,4-4-2,David Coote,Match Report,,9.0,2.0,18.9,2.0,0,0,2021,Tottenham Hotspur
2534,43,2021-03-07,19:15,Premier League,Matchweek 27,Sun,Home,W,4,1,Crystal Palace,2.7,0.5,63.0,,Hugo Lloris,4-2-3-1,4-4-2,Stuart Attwell,Match Report,,12.0,5.0,12.5,1.0,0,0,2021,Tottenham Hotspur
2536,47,2021-03-21,19:30,Premier League,Matchweek 18,Sun,Away,W,2,0,Aston Villa,1.8,0.4,50.0,,Hugo Lloris,4-4-2,4-2-3-1,Mike Dean,Match Report,,8.0,2.0,18.8,0.0,1,1,2021,Tottenham Hotspur
2540,51,2021-04-21,18:00,Premier League,Matchweek 29,Wed,Home,W,2,1,Southampton,1.4,0.8,62.0,,Hugo Lloris,4-2-3-1,4-4-2,David Coote,Match Report,,11.0,2.0,19.0,1.0,1,1,2021,Tottenham Hotspur
2541,53,2021-05-02,19:15,Premier League,Matchweek 34,Sun,Home,W,4,0,Sheffield Utd,2.2,0.5,66.0,,Hugo Lloris,4-2-3-1,3-4-1-2,Andre Marriner,Match Report,,20.0,10.0,19.6,2.0,0,0,2021,Tottenham Hotspur
2543,55,2021-05-16,14:05,Premier League,Matchweek 36,Sun,Home,W,2,0,Wolves,3.2,0.9,62.0,,Hugo Lloris,4-2-3-1,4-2-3-1,Martin Atkinson,Match Report,,24.0,11.0,17.3,1.0,0,0,2021,Tottenham Hotspur
2545,57,2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,W,4,2,Leicester City,1.5,1.9,53.0,8000.0,Hugo Lloris,4-2-3-1,4-4-2,Anthony Taylor,Match Report,,11.0,4.0,13.9,0.0,0,0,2021,Tottenham Hotspur
