,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
427,11,2023-10-28,15:00,Premier League,Matchweek 10,Sat,Home,W,2,1,Burnley,1.1,0.8,45.0,11152.0,Lloyd Kelly,4-2-3-1,4-3-3,Samuel Barrott,Match Report,,13.0,6.0,19.5,2.0,0,0,2024,Bournemouth
429,14,2023-11-11,17:30,Premier League,Matchweek 12,Sat,Home,W,2,0,Newcastle Utd,2.4,0.5,48.0,11201.0,Neto,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,,19.0,10.0,14.9,0.0,0,0,2024,Bournemouth
430,15,2023-11-25,15:00,Premier League,Matchweek 13,Sat,Away,W,3,1,Sheffield Utd,2.9,0.8,54.0,30208.0,Neto,4-2-3-1,3-4-3,Andy Madley,Match Report,,23.0,11.0,15.7,0.0,0,0,2024,Bournemouth
432,17,2023-12-06,19:30,Premier League,Matchweek 15,Wed,Away,W,2,0,Crystal Palace,1.8,1.0,41.0,25078.0,Neto,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,11.0,4.0,11.5,0.0,0,0,2024,Bournemouth
433,18,2023-12-09,15:00,Premier League,Matchweek 16,Sat,Away,W,3,0,Manchester Utd,1.5,1.1,32.0,73427.0,Neto,4-2-3-1,4-2-3-1,Peter Bankes,Match Report,,10.0,4.0,12.7,0.0,0,0,2024,Bournemouth
434,19,2023-12-23,15:00,Premier League,Matchweek 18,Sat,Away,W,3,2,Nott'ham Forest,1.6,1.0,66.0,29188.0,Neto,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,18.0,6.0,15.9,1.0,0,0,2024,Bournemouth
435,20,2023-12-26,15:00,Premier League,Matchweek 19,Tue,Home,W,3,0,Fulham,1.8,0.3,43.0,11099.0,Neto,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,15.0,3.0,18.5,0.0,1,1,2024,Bournemouth
443,31,2024-03-03,13:00,Premier League,Matchweek 27,Sun,Away,W,2,0,Burnley,1.1,1.5,26.0,19713.0,Neto,4-2-3-1,4-4-2,David Coote,Match Report,,10.0,3.0,15.1,1.0,0,0,2024,Bournemouth
445,33,2024-03-13,19:30,Premier League,Matchweek 17,Wed,Home,W,4,3,Luton Town,2.3,2.0,59.0,11198.0,Neto,4-2-3-1,3-4-3,Samuel Allison,Match Report,,24.0,9.0,15.5,0.0,0,0,2024,Bournemouth
446,34,2024-03-30,15:00,Premier League,Matchweek 30,Sat,Home,W,2,1,Everton,1.3,1.0,48.0,11207.0,Neto,4-2-3-1,4-4-1-1,Samuel Barrott,Match Report,,11.0,4.0,15.6,1.0,0,0,2024,Bournemouth
447,35,2024-04-02,19:45,Premier League,Matchweek 31,Tue,Home,W,1,0,Crystal Palace,1.1,0.2,50.0,11058.0,Neto,4-3-3,3-4-3,Graham Scott,Match Report,,11.0,6.0,18.7,2.0,0,0,2024,Bournemouth
451,39,2024-04-24,19:45,Premier League,Matchweek 29,Wed,Away,W,1,0,Wolves,1.9,0.5,37.0,25541.0,Adam Smith,4-2-3-1,4-1-4-1,Stuart Attwell,Match Report,,21.0,6.0,16.7,0.0,0,0,2024,Bournemouth
452,40,2024-04-28,14:00,Premier League,Matchweek 35,Sun,Home,W,3,0,Brighton,1.9,0.9,31.0,11188.0,Adam Smith,4-4-2,4-2-3-1,Paul Tierney,Match Report,,15.0,6.0,14.4,1.0,0,0,2024,Bournemouth
