,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
77,1,2023-08-19,15:00,Premier League,Matchweek 2,Sat,Home,W,3,1,Bournemouth,3.0,1.3,64.0,53145.0,Virgil van Dijk,4-3-3,4-2-3-1,Thomas Bramall,Match Report,,25.0,9.0,16.8,1.0,0,1,2024,Liverpool
78,2,2023-08-27,16:30,Premier League,Matchweek 3,Sun,Away,W,2,1,Newcastle Utd,0.9,2.0,41.0,52214.0,Virgil van Dijk,4-3-3,4-3-3,John Brooks,Match Report,,9.0,4.0,17.2,1.0,0,0,2024,Liverpool
79,3,2023-09-03,14:00,Premier League,Matchweek 4,Sun,Home,W,3,0,Aston Villa,2.5,0.7,63.0,50109.0,Trent Alexander-Arnold,4-3-3,4-4-2,Simon Hooper,Match Report,,17.0,4.0,14.7,0.0,0,0,2024,Liverpool
80,4,2023-09-16,12:30,Premier League,Matchweek 5,Sat,Away,W,3,1,Wolves,2.5,0.6,65.0,31257.0,Andrew Robertson,4-3-3,4-2-3-1,Michael Oliver,Match Report,,16.0,5.0,15.8,0.0,0,0,2024,Liverpool
81,6,2023-09-24,14:00,Premier League,Matchweek 6,Sun,Home,W,3,1,West Ham,3.0,1.1,63.0,50136.0,Virgil van Dijk,4-3-3,4-2-3-1,Chris Kavanagh,Match Report,,21.0,6.0,19.3,2.0,1,1,2024,Liverpool
84,11,2023-10-21,12:30,Premier League,Matchweek 9,Sat,Home,W,2,0,Everton,2.2,0.1,77.0,50201.0,Virgil van Dijk,4-3-3,4-4-1-1,Craig Pawson,Match Report,,25.0,5.0,22.4,1.0,1,1,2024,Liverpool
85,13,2023-10-29,14:00,Premier League,Matchweek 10,Sun,Home,W,3,0,Nott'ham Forest,3.2,0.4,72.0,50143.0,Virgil van Dijk,4-3-3,5-4-1,Chris Kavanagh,Match Report,,21.0,8.0,19.5,2.0,0,0,2024,Liverpool
87,17,2023-11-12,14:00,Premier League,Matchweek 12,Sun,Home,W,3,0,Brentford,1.7,1.6,58.0,50151.0,Virgil van Dijk,4-3-3,5-3-2,Paul Tierney,Match Report,,17.0,10.0,19.0,0.0,0,0,2024,Liverpool
89,20,2023-12-03,14:00,Premier League,Matchweek 14,Sun,Home,W,4,3,Fulham,2.1,1.2,61.0,50124.0,Virgil van Dijk,4-3-3,4-2-3-1,Stuart Attwell,Match Report,,26.0,12.0,18.9,1.0,0,0,2024,Liverpool
90,21,2023-12-06,19:30,Premier League,Matchweek 15,Wed,Away,W,2,0,Sheffield Utd,1.7,1.0,75.0,31406.0,Virgil van Dijk,4-3-3,3-4-3,Simon Hooper,Match Report,,15.0,8.0,16.4,0.0,0,0,2024,Liverpool
91,22,2023-12-09,12:30,Premier League,Matchweek 16,Sat,Away,W,2,1,Crystal Palace,1.2,1.7,76.0,25103.0,Virgil van Dijk,4-3-3,4-3-3,Andy Madley,Match Report,,14.0,2.0,17.4,0.0,0,0,2024,Liverpool
94,27,2023-12-26,17:30,Premier League,Matchweek 19,Tue,Away,W,2,0,Burnley,1.8,0.8,68.0,21624.0,Virgil van Dijk,4-3-3,4-4-2,Paul Tierney,Match Report,,19.0,10.0,17.4,0.0,0,0,2024,Liverpool
