,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
457,1,2023-08-19,15:00,Premier League,Matchweek 2,Sat,Home,L,0,3,Brentford,0.5,3.7,55.0,24236.0,Tim Ream,4-3-3,4-3-3,Darren Bond,Match Report,,10.0,2.0,22.3,1.0,0,0,2024,Fulham
459,4,2023-09-02,15:00,Premier League,Matchweek 4,Sat,Away,L,1,5,Manchester City,1.4,2.2,32.0,52899.0,Tom Cairney,4-3-3,4-2-3-1,Michael Oliver,Match Report,,6.0,4.0,11.4,0.0,0,0,2024,Fulham
462,8,2023-10-02,20:00,Premier League,Matchweek 7,Mon,Home,L,0,2,Chelsea,1.1,1.7,56.0,24445.0,Tim Ream,4-3-3,4-3-3,Tim Robinson,Match Report,,10.0,3.0,13.2,0.0,0,0,2024,Fulham
464,10,2023-10-23,20:00,Premier League,Matchweek 9,Mon,Away,L,0,2,Tottenham,1.0,1.5,45.0,61286.0,Tim Ream,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,10.0,3.0,17.6,0.0,0,0,2024,Fulham
466,13,2023-11-04,12:30,Premier League,Matchweek 11,Sat,Home,L,0,1,Manchester Utd,1.0,0.7,45.0,24415.0,Tim Ream,4-2-3-1,4-2-3-1,John Brooks,Match Report,,18.0,2.0,18.6,1.0,0,0,2024,Fulham
467,14,2023-11-12,14:00,Premier League,Matchweek 12,Sun,Away,L,1,3,Aston Villa,0.9,3.0,49.0,41608.0,Tim Ream,4-2-3-1,4-2-2-2,Simon Hooper,Match Report,,9.0,5.0,19.5,0.0,0,0,2024,Fulham
469,16,2023-12-03,14:00,Premier League,Matchweek 14,Sun,Away,L,3,4,Liverpool,1.2,2.1,39.0,50124.0,Tim Ream,4-2-3-1,4-3-3,Stuart Attwell,Match Report,,9.0,5.0,13.3,0.0,0,0,2024,Fulham
472,19,2023-12-16,15:00,Premier League,Matchweek 17,Sat,Away,L,0,3,Newcastle Utd,0.3,3.5,30.0,52055.0,Tom Cairney,4-2-3-1,4-3-3,Samuel Barrott,Match Report,,6.0,4.0,23.1,0.0,0,0,2024,Fulham
473,21,2023-12-23,15:00,Premier League,Matchweek 18,Sat,Home,L,0,2,Burnley,1.3,0.4,66.0,23598.0,Tom Cairney,4-2-3-1,4-4-2,Rebecca Welch,Match Report,,19.0,5.0,16.3,1.0,0,0,2024,Fulham
474,22,2023-12-26,15:00,Premier League,Matchweek 19,Tue,Away,L,0,3,Bournemouth,0.3,1.8,57.0,11099.0,Tom Cairney,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,8.0,3.0,21.6,1.0,0,0,2024,Fulham
476,26,2024-01-13,12:30,Premier League,Matchweek 21,Sat,Away,L,0,1,Chelsea,0.8,2.2,45.0,39643.0,Tom Cairney,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,14.0,4.0,22.0,2.0,0,0,2024,Fulham
480,32,2024-02-17,15:00,Premier League,Matchweek 25,Sat,Home,L,1,2,Aston Villa,1.5,1.5,52.0,24401.0,Tom Cairney,4-2-3-1,4-2-3-1,Lewis Smith,Match Report,,15.0,4.0,14.7,0.0,0,0,2024,Fulham
483,35,2024-03-09,15:00,Premier League,Matchweek 28,Sat,Away,L,1,2,Wolves,2.6,0.8,52.0,30860.0,Harrison Reed,4-2-3-1,4-2-3-1,Tony Harrington,Match Report,,23.0,6.0,14.1,0.0,0,0,2024,Fulham
486,38,2024-04-02,19:30,Premier League,Matchweek 31,Tue,Away,L,1,3,Nott'ham Forest,1.5,1.5,66.0,28997.0,Bernd Leno,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,18.0,3.0,12.3,0.0,0,0,2024,Fulham
487,39,2024-04-06,15:00,Premier League,Matchweek 32,Sat,Home,L,0,1,Newcastle Utd,1.2,1.0,66.0,24418.0,Tom Cairney,4-2-3-1,4-3-3,Samuel Allison,Match Report,,14.0,4.0,17.6,0.0,0,0,2024,Fulham
489,41,2024-04-21,16:30,Premier League,Matchweek 34,Sun,Home,L,1,3,Liverpool,0.8,1.0,40.0,24414.0,Bobby Reid,4-2-3-1,4-3-3,Craig Pawson,Match Report,,12.0,5.0,17.1,1.0,0,0,2024,Fulham
492,44,2024-05-11,12:30,Premier League,Matchweek 37,Sat,Home,L,0,4,Manchester City,0.1,3.2,36.0,24418.0,Bobby Reid,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,1.0,1.0,9.6,0.0,0,0,2024,Fulham
