,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
153,1,2023-08-19,17:30,Premier League,Matchweek 2,Sat,Home,W,2,0,Manchester Utd,1.7,2.1,55.0,61910.0,Son Heung-min,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,17.0,6.0,13.8,0.0,0,0,2024,Tottenham Hotspur
154,2,2023-08-26,12:30,Premier League,Matchweek 3,Sat,Away,W,2,0,Bournemouth,2.1,0.7,56.0,10567.0,Son Heung-min,4-2-3-1,4-2-3-1,Tim Robinson,Match Report,,17.0,6.0,16.6,1.0,0,0,2024,Tottenham Hotspur
155,4,2023-09-02,15:00,Premier League,Matchweek 4,Sat,Away,W,5,2,Burnley,2.2,1.3,53.0,21750.0,Son Heung-min,4-2-3-1,4-4-2,Darren England,Match Report,,21.0,11.0,19.3,0.0,0,0,2024,Tottenham Hotspur
156,5,2023-09-16,15:00,Premier League,Matchweek 5,Sat,Home,W,2,1,Sheffield Utd,2.1,0.7,70.0,61706.0,Son Heung-min,4-2-3-1,3-5-2,Peter Bankes,Match Report,,28.0,10.0,16.4,0.0,0,0,2024,Tottenham Hotspur
158,7,2023-09-30,17:30,Premier League,Matchweek 7,Sat,Home,W,2,1,Liverpool,2.2,1.3,64.0,62001.0,Son Heung-min,4-2-3-1,4-3-3,Simon Hooper,Match Report,,24.0,8.0,19.8,0.0,0,0,2024,Tottenham Hotspur
159,8,2023-10-07,12:30,Premier League,Matchweek 8,Sat,Away,W,1,0,Luton Town,1.9,0.8,66.0,10290.0,Son Heung-min,4-2-3-1,4-4-2,John Brooks,Match Report,,15.0,4.0,16.9,1.0,0,0,2024,Tottenham Hotspur
160,9,2023-10-23,20:00,Premier League,Matchweek 9,Mon,Home,W,2,0,Fulham,1.5,1.0,55.0,61286.0,Son Heung-min,4-2-3-1,4-2-3-1,Anthony Taylor,Match Report,,15.0,5.0,17.2,0.0,0,0,2024,Tottenham Hotspur
161,10,2023-10-27,20:00,Premier League,Matchweek 10,Fri,Away,W,2,1,Crystal Palace,1.1,0.6,75.0,25074.0,Son Heung-min,4-2-3-1,4-2-3-1,Andy Madley,Match Report,,10.0,1.0,19.5,1.0,0,0,2024,Tottenham Hotspur
167,16,2023-12-10,16:30,Premier League,Matchweek 16,Sun,Home,W,4,1,Newcastle Utd,3.8,1.7,56.0,61171.0,Son Heung-min,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,,22.0,10.0,15.5,0.0,1,1,2024,Tottenham Hotspur
168,17,2023-12-15,20:00,Premier League,Matchweek 17,Fri,Away,W,2,0,Nott'ham Forest,1.5,1.3,66.0,29296.0,Son Heung-min,4-2-3-1,3-5-2,Jarred Gillett,Match Report,,12.0,6.0,12.5,0.0,0,0,2024,Tottenham Hotspur
