,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1634,0,2021-08-15,16:30,Premier League,Matchweek 1,Sun,Home,W,1,0,Manchester City,1.0,1.8,35.0,58262.0,Hugo Lloris,4-3-3,4-3-3,Anthony Taylor,Match Report,,13.0,2.0,20.3,0.0,0,0,2022,Tottenham Hotspur
1635,2,2021-08-22,14:00,Premier League,Matchweek 2,Sun,Away,W,1,0,Wolves,1.7,1.7,42.0,30368.0,Hugo Lloris,4-3-3,3-4-3,Stuart Attwell,Match Report,,7.0,5.0,14.6,0.0,1,1,2022,Tottenham Hotspur
1636,4,2021-08-29,14:00,Premier League,Matchweek 3,Sun,Home,W,1,0,Watford,1.0,0.8,57.0,57672.0,Hugo Lloris,4-3-3,4-1-4-1,Andre Marriner,Match Report,,15.0,8.0,18.8,3.0,0,0,2022,Tottenham Hotspur
1640,11,2021-10-03,14:00,Premier League,Matchweek 7,Sun,Home,W,2,1,Aston Villa,1.3,1.2,56.0,53076.0,Hugo Lloris,4-2-3-1,3-5-2,Chris Kavanagh,Match Report,,17.0,7.0,20.5,2.0,0,0,2022,Tottenham Hotspur
1641,12,2021-10-17,16:30,Premier League,Matchweek 8,Sun,Away,W,3,2,Newcastle Utd,1.7,0.4,64.0,52214.0,Hugo Lloris,4-2-3-1,4-1-4-1,Andre Marriner,Match Report,,14.0,4.0,17.9,1.0,0,0,2022,Tottenham Hotspur
1645,19,2021-11-21,16:30,Premier League,Matchweek 12,Sun,Home,W,2,1,Leeds United,2.1,1.4,43.0,58989.0,Hugo Lloris,3-4-3,3-3-3-1,Andre Marriner,Match Report,,13.0,4.0,17.5,1.0,0,0,2022,Tottenham Hotspur
1646,21,2021-12-02,19:30,Premier League,Matchweek 14,Thu,Home,W,2,0,Brentford,1.9,0.3,47.0,54202.0,Hugo Lloris,3-4-3,3-5-2,Jonathan Moss,Match Report,,11.0,6.0,9.8,0.0,0,0,2022,Tottenham Hotspur
1647,22,2021-12-05,14:00,Premier League,Matchweek 15,Sun,Home,W,3,0,Norwich City,1.6,1.2,41.0,57088.0,Hugo Lloris,3-4-3,5-3-2,Jarred Gillett,Match Report,,17.0,7.0,18.5,0.0,0,0,2022,Tottenham Hotspur
1649,25,2021-12-26,15:00,Premier League,Matchweek 19,Sun,Home,W,3,0,Crystal Palace,2.3,0.2,60.0,40539.0,Hugo Lloris,3-4-3,4-3-3,Jonathan Moss,Match Report,,17.0,6.0,14.5,0.0,0,0,2022,Tottenham Hotspur
1651,27,2022-01-01,15:00,Premier League,Matchweek 21,Sat,Away,W,1,0,Watford,2.2,0.3,74.0,20391.0,Hugo Lloris,3-4-3,4-4-2,Robert Jones,Match Report,,21.0,9.0,17.6,0.0,0,0,2022,Tottenham Hotspur
1652,31,2022-01-19,19:30,Premier League,Matchweek 17,Wed,Away,W,3,2,Leicester City,3.1,1.2,51.0,31986.0,Hugo Lloris,3-5-2,3-5-2,Jonathan Moss,Match Report,,27.0,8.0,16.4,1.0,0,0,2022,Tottenham Hotspur
1656,36,2022-02-19,17:30,Premier League,Matchweek 26,Sat,Away,W,3,2,Manchester City,1.4,2.1,29.0,53201.0,Hugo Lloris,3-4-3,4-3-3,Anthony Taylor,Match Report,,6.0,5.0,15.0,0.0,0,0,2022,Tottenham Hotspur
1658,38,2022-02-26,12:30,Premier League,Matchweek 27,Sat,Away,W,4,0,Leeds United,1.9,1.5,50.0,36599.0,Hugo Lloris,3-4-3,4-1-4-1,Craig Pawson,Match Report,,15.0,10.0,14.2,0.0,0,0,2022,Tottenham Hotspur
1659,40,2022-03-07,20:00,Premier League,Matchweek 28,Mon,Home,W,5,0,Everton,2.5,0.2,55.0,59647.0,Hugo Lloris,3-4-3,4-2-3-1,Stuart Attwell,Match Report,,14.0,7.0,13.5,0.0,0,0,2022,Tottenham Hotspur
1661,42,2022-03-16,19:30,Premier League,Matchweek 16,Wed,Away,W,2,0,Brighton,2.2,0.7,52.0,31144.0,Hugo Lloris,3-4-3,4-2-3-1,Robert Jones,Match Report,,17.0,7.0,19.0,1.0,0,0,2022,Tottenham Hotspur
1662,43,2022-03-20,16:30,Premier League,Matchweek 30,Sun,Home,W,3,1,West Ham,3.0,0.6,53.0,58685.0,Hugo Lloris,3-4-3,3-4-3,Anthony Taylor,Match Report,,17.0,4.0,16.6,0.0,0,0,2022,Tottenham Hotspur
1663,44,2022-04-03,16:30,Premier League,Matchweek 31,Sun,Home,W,5,1,Newcastle Utd,3.1,0.5,60.0,57553.0,Hugo Lloris,3-4-3,4-3-3,Martin Atkinson,Match Report,,19.0,6.0,16.0,1.0,0,0,2022,Tottenham Hotspur
1664,45,2022-04-09,17:30,Premier League,Matchweek 32,Sat,Away,W,4,0,Aston Villa,1.1,1.6,48.0,41949.0,Hugo Lloris,3-4-3,4-3-1-2,Graham Scott,Match Report,,11.0,5.0,18.8,0.0,0,0,2022,Tottenham Hotspur
1667,48,2022-05-01,14:00,Premier League,Matchweek 35,Sun,Home,W,3,1,Leicester City,1.2,0.5,40.0,59482.0,Hugo Lloris,3-4-3,3-5-2,Jonathan Moss,Match Report,,13.0,7.0,14.2,0.0,0,0,2022,Tottenham Hotspur
1669,50,2022-05-12,19:45,Premier League,Matchweek 22,Thu,Home,W,3,0,Arsenal,2.7,0.5,57.0,62027.0,Hugo Lloris,3-4-3,4-3-3,Paul Tierney,Match Report,,15.0,5.0,14.3,0.0,1,1,2022,Tottenham Hotspur
1670,51,2022-05-15,12:00,Premier League,Matchweek 37,Sun,Home,W,1,0,Burnley,2.2,0.7,68.0,61729.0,Hugo Lloris,3-4-3,5-3-2,Kevin Friend,Match Report,,20.0,6.0,20.3,0.0,1,1,2022,Tottenham Hotspur
1671,52,2022-05-22,16:00,Premier League,Matchweek 38,Sun,Away,W,5,0,Norwich City,3.4,0.5,59.0,27022.0,Hugo Lloris,3-4-3,5-4-1,Chris Kavanagh,Match Report,,19.0,12.0,14.9,0.0,0,0,2022,Tottenham Hotspur
