,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1752,5,2021-09-19,14:00,Premier League,Matchweek 5,Sun,Home,L,1,2,Manchester Utd,1.6,2.0,40.0,60000.0,Declan Rice,4-4-2,4-2-3-1,Martin Atkinson,Match Report,,12.0,3.0,22.0,0.0,0,1,2022,West Ham United
1754,9,2021-10-03,14:00,Premier League,Matchweek 7,Sun,Home,L,1,2,Brentford,1.5,1.2,59.0,49940.0,Declan Rice,4-2-3-1,3-5-2,Peter Bankes,Match Report,,18.0,5.0,16.7,1.0,0,0,2022,West Ham United
1759,17,2021-11-20,15:00,Premier League,Matchweek 12,Sat,Away,L,0,1,Wolves,0.4,1.4,48.0,30667.0,Declan Rice,4-2-3-1,3-4-3,Mike Dean,Match Report,,8.0,3.0,20.2,0.0,0,0,2022,West Ham United
1760,19,2021-11-28,14:00,Premier League,Matchweek 13,Sun,Away,L,1,2,Manchester City,0.2,2.1,32.0,53245.0,Declan Rice,4-2-3-1,4-3-3,Michael Oliver,Match Report,,5.0,3.0,21.4,1.0,0,0,2022,West Ham United
1764,24,2021-12-15,20:00,Premier League,Matchweek 17,Wed,Away,L,0,2,Arsenal,0.4,2.8,45.0,59777.0,Declan Rice,4-2-3-1,4-4-1-1,Anthony Taylor,Match Report,,7.0,1.0,22.3,1.0,0,0,2022,West Ham United
1765,26,2021-12-26,15:00,Premier League,Matchweek 19,Sun,Home,L,2,3,Southampton,1.6,1.2,56.0,41027.0,Declan Rice,4-2-3-1,4-1-4-1,Kevin Friend,Match Report,,11.0,4.0,17.2,0.0,0,0,2022,West Ham United
1769,31,2022-01-16,14:00,Premier League,Matchweek 22,Sun,Home,L,2,3,Leeds United,2.4,2.2,48.0,59951.0,Declan Rice,4-2-3-1,4-1-4-1,Mike Dean,Match Report,,15.0,5.0,12.6,0.0,0,0,2022,West Ham United
1770,32,2022-01-22,15:00,Premier League,Matchweek 23,Sat,Away,L,0,1,Manchester Utd,0.3,1.9,43.0,73130.0,Declan Rice,4-2-3-1,4-2-3-1,Jonathan Moss,Match Report,,6.0,1.0,17.9,0.0,0,0,2022,West Ham United
1775,39,2022-03-05,17:30,Premier League,Matchweek 28,Sat,Away,L,0,1,Liverpool,1.3,2.4,32.0,59925.0,Aaron Cresswell,4-4-2,4-3-3,Jonathan Moss,Match Report,,13.0,4.0,14.9,0.0,0,0,2022,West Ham United
1777,43,2022-03-20,16:30,Premier League,Matchweek 30,Sun,Away,L,1,3,Tottenham,0.6,3.0,47.0,58685.0,Declan Rice,3-4-3,3-4-3,Anthony Taylor,Match Report,,6.0,1.0,9.1,0.0,0,0,2022,West Ham United
1779,46,2022-04-10,14:00,Premier League,Matchweek 32,Sun,Away,L,0,2,Brentford,0.3,1.4,53.0,17032.0,Declan Rice,4-2-3-1,4-3-3,Martin Atkinson,Match Report,,5.0,1.0,17.5,0.0,0,0,2022,West Ham United
1781,49,2022-04-24,14:00,Premier League,Matchweek 34,Sun,Away,L,0,1,Chelsea,0.5,3.0,34.0,32231.0,Mark Noble,3-4-3,3-4-1-2,Michael Oliver,Match Report,,6.0,2.0,13.4,0.0,0,0,2022,West Ham United
1782,51,2022-05-01,16:30,Premier League,Matchweek 35,Sun,Home,L,1,2,Arsenal,0.5,0.9,57.0,59959.0,Mark Noble,4-2-3-1,4-2-3-1,Mike Dean,Match Report,,8.0,3.0,14.0,0.0,0,0,2022,West Ham United
1785,55,2022-05-22,16:00,Premier League,Matchweek 38,Sun,Away,L,1,3,Brighton,0.2,1.6,50.0,31604.0,Declan Rice,4-2-3-1,4-3-2-1,Kevin Friend,Match Report,,7.0,2.0,22.0,0.0,0,0,2022,West Ham United
