,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
1558,0,2021-08-14,17:30,Premier League,Matchweek 1,Sat,Away,W,3,0,Norwich City,1.6,1.4,50.0,27023.0,James Milner,4-3-3,4-3-3,Andre Marriner,Match Report,,19.0,6.0,17.3,1.0,0,0,2022,Liverpool
1559,1,2021-08-21,12:30,Premier League,Matchweek 2,Sat,Home,W,2,0,Burnley,2.7,0.9,65.0,52591.0,Jordan Henderson,4-3-3,4-4-2,Mike Dean,Match Report,,27.0,8.0,16.1,0.0,0,0,2022,Liverpool
1561,3,2021-09-12,16:30,Premier League,Matchweek 4,Sun,Away,W,3,0,Leeds United,4.3,1.2,56.0,36507.0,Virgil van Dijk,4-3-3,4-1-4-1,Craig Pawson,Match Report,,30.0,8.0,16.1,1.0,0,0,2022,Liverpool
1562,5,2021-09-18,15:00,Premier League,Matchweek 5,Sat,Home,W,3,0,Crystal Palace,3.1,0.6,59.0,52000.0,Jordan Henderson,4-3-3,4-3-3,Andy Madley,Match Report,,25.0,10.0,16.4,1.0,0,0,2022,Liverpool
1565,10,2021-10-16,12:30,Premier League,Matchweek 8,Sat,Away,W,5,0,Watford,3.3,0.5,75.0,21085.0,Jordan Henderson,4-3-3,5-4-1,Jonathan Moss,Match Report,,19.0,8.0,16.0,0.0,0,0,2022,Liverpool
1566,12,2021-10-24,16:30,Premier League,Matchweek 9,Sun,Away,W,5,0,Manchester Utd,3.4,1.6,62.0,73088.0,Jordan Henderson,4-3-3,4-2-3-1,Anthony Taylor,Match Report,,19.0,8.0,16.6,0.0,0,0,2022,Liverpool
1569,17,2021-11-20,17:30,Premier League,Matchweek 12,Sat,Home,W,4,0,Arsenal,4.3,0.4,62.0,53092.0,Virgil van Dijk,4-3-3,4-4-1-1,Michael Oliver,Match Report,,19.0,9.0,13.4,0.0,0,0,2022,Liverpool
1570,19,2021-11-27,15:00,Premier League,Matchweek 13,Sat,Home,W,4,0,Southampton,2.9,1.0,64.0,53040.0,Jordan Henderson,4-3-3,3-4-3,Andre Marriner,Match Report,,20.0,6.0,15.5,0.0,0,0,2022,Liverpool
1571,20,2021-12-01,20:15,Premier League,Matchweek 14,Wed,Away,W,4,1,Everton,2.4,0.7,67.0,39641.0,Jordan Henderson,4-3-3,4-4-2,Paul Tierney,Match Report,,16.0,7.0,16.5,1.0,0,0,2022,Liverpool
1572,21,2021-12-04,15:00,Premier League,Matchweek 15,Sat,Away,W,1,0,Wolves,2.7,0.1,66.0,30729.0,Jordan Henderson,4-3-3,3-4-3,Chris Kavanagh,Match Report,,17.0,4.0,13.6,0.0,0,0,2022,Liverpool
1573,23,2021-12-11,15:00,Premier League,Matchweek 16,Sat,Home,W,1,0,Aston Villa,2.2,0.2,62.0,53093.0,Jordan Henderson,4-3-3,4-3-3,Stuart Attwell,Match Report,,19.0,4.0,16.1,0.0,1,1,2022,Liverpool
1574,24,2021-12-16,20:00,Premier League,Matchweek 17,Thu,Home,W,3,1,Newcastle Utd,2.7,0.3,74.0,52951.0,Jordan Henderson,4-3-3,4-5-1,Mike Dean,Match Report,,23.0,8.0,16.4,0.0,0,0,2022,Liverpool
1578,31,2022-01-16,14:00,Premier League,Matchweek 22,Sun,Home,W,3,0,Brentford,2.7,0.7,68.0,52824.0,Jordan Henderson,4-3-3,3-5-2,Jonathan Moss,Match Report,,27.0,13.0,16.7,0.0,0,0,2022,Liverpool
1579,33,2022-01-23,14:00,Premier League,Matchweek 23,Sun,Away,W,3,1,Crystal Palace,1.9,2.2,57.0,25002.0,Jordan Henderson,4-3-3,4-3-3,Kevin Friend,Match Report,,13.0,6.0,21.6,0.0,1,1,2022,Liverpool
1580,35,2022-02-10,19:45,Premier League,Matchweek 24,Thu,Home,W,2,0,Leicester City,1.8,0.5,64.0,53050.0,Virgil van Dijk,4-3-3,4-2-3-1,Chris Kavanagh,Match Report,,22.0,11.0,15.7,0.0,0,0,2022,Liverpool
1581,36,2022-02-13,14:00,Premier League,Matchweek 25,Sun,Away,W,1,0,Burnley,1.7,1.5,66.0,19563.0,Jordan Henderson,4-3-3,4-4-2,Martin Atkinson,Match Report,,12.0,4.0,14.4,0.0,0,0,2022,Liverpool
1582,38,2022-02-19,15:00,Premier League,Matchweek 26,Sat,Home,W,3,1,Norwich City,3.6,0.6,69.0,53135.0,Jordan Henderson,4-3-3,4-3-3,Mike Dean,Match Report,,29.0,7.0,17.8,0.0,0,0,2022,Liverpool
1583,39,2022-02-23,19:45,Premier League,Matchweek 19,Wed,Home,W,6,0,Leeds United,5.9,0.2,63.0,53018.0,Virgil van Dijk,4-3-3,4-1-4-1,Michael Oliver,Match Report,,21.0,12.0,17.7,0.0,2,2,2022,Liverpool
1584,42,2022-03-05,17:30,Premier League,Matchweek 28,Sat,Home,W,1,0,West Ham,2.4,1.3,68.0,59925.0,Jordan Henderson,4-3-3,4-4-2,Jonathan Moss,Match Report,,22.0,5.0,19.1,1.0,0,0,2022,Liverpool
1585,44,2022-03-12,12:30,Premier League,Matchweek 29,Sat,Away,W,2,0,Brighton,2.2,0.5,48.0,31474.0,Jordan Henderson,4-3-3,4-2-3-1,Mike Dean,Match Report,,17.0,8.0,15.2,0.0,1,1,2022,Liverpool
1586,45,2022-03-16,20:15,Premier League,Matchweek 27,Wed,Away,W,2,0,Arsenal,0.8,0.5,51.0,59968.0,Jordan Henderson,4-3-3,4-2-3-1,Andre Marriner,Match Report,,9.0,3.0,14.4,0.0,0,0,2022,Liverpool
1587,47,2022-04-02,12:30,Premier League,Matchweek 31,Sat,Home,W,2,0,Watford,2.2,0.6,73.0,53104.0,Jordan Henderson,4-3-3,4-1-4-1,Stuart Attwell,Match Report,,19.0,2.0,18.7,0.0,1,1,2022,Liverpool
1589,52,2022-04-19,20:00,Premier League,Matchweek 30,Tue,Home,W,4,0,Manchester Utd,2.0,0.1,71.0,52686.0,Jordan Henderson,4-3-3,3-4-3,Martin Atkinson,Match Report,,14.0,5.0,15.5,0.0,0,0,2022,Liverpool
1590,53,2022-04-24,16:30,Premier League,Matchweek 34,Sun,Home,W,2,0,Everton,1.7,0.4,82.0,53213.0,Virgil van Dijk,4-3-3,4-3-3,Stuart Attwell,Match Report,,18.0,4.0,15.3,0.0,0,0,2022,Liverpool
